WorkType,Variable,SetIndex,Run,ExecutionTime(s),UsedHeap(MB),nTerms,nUpdates,Probability,BestSize,Tasks,Reduced,OriginMin,OriginMax
9_partitions,5,3,1,14539.961000,763.600000,2,100,0.000200,0.00000001000000000000,T17;T19,7;1,7;1,13;3
9_partitions,5,3,2,14725.170000,891.800000,2,100,0.000200,0.00000001000000000000,T17;T19,7;1,7;1,13;3
9_partitions,5,3,3,10434.736000,912.000000,2,100,0.000700,0.00000002000000000000,T17;T19,8;1,7;1,13;3
9_partitions,5,3,4,10324.132000,1202.600000,2,100,0.000200,0.00000001000000000000,T17;T19,7;1,7;1,13;3
9_partitions,5,3,5,9967.320000,1436.000000,2,100,0.000900,0.00000001000000000000,T17;T19,7;1,7;1,13;3
9_partitions,5,3,6,12078.747000,824.300000,2,100,0.000300,0.00000001000000000000,T17;T19,7;1,7;1,13;3
9_partitions,5,3,7,12120.348000,873.800000,2,100,0.000300,0.00000001000000000000,T17;T19,7;1,7;1,13;3
9_partitions,5,3,8,12109.430000,764.800000,2,100,0.000100,0.00000001000000000000,T17;T19,7;1,7;1,13;3
9_partitions,5,3,9,12112.248000,743.800000,2,100,0.001100,0.00000004000000000000,T17;T19,10;1,7;1,13;3
9_partitions,5,3,10,12243.417000,900.400000,2,100,0.000400,0.00000003000000000000,T17;T19,9;1,7;1,13;3
9_partitions,5,4,1,14104.941000,730.700000,2,100,0.305600,0.00000020000000000000,T13;T17,10;74,9;65,15;109
9_partitions,5,4,2,14258.213000,645.700000,2,100,0.411800,0.00000032000000000000,T13;T17,10;80,9;65,15;109
9_partitions,5,4,3,9900.405000,1086.300000,2,100,0.387500,0.00000012000000000000,T13;T17,11;68,9;65,15;109
9_partitions,5,4,4,12001.849000,752.100000,2,100,0.334100,0.00000001000000000000,T13;T17,9;65,9;65,15;109
9_partitions,5,4,5,11989.669000,629.800000,2,100,0.336100,0.00000001000000000000,T13;T17,9;65,9;65,15;109
9_partitions,5,4,6,11995.191000,655.600000,2,100,0.377300,0.00000001000000000000,T13;T17,9;65,9;65,15;109
9_partitions,5,4,7,12015.461000,721.900000,2,100,0.374100,0.00000009000000000000,T13;T17,11;67,9;65,15;109
9_partitions,5,4,8,11948.439000,707.400000,2,100,0.372600,0.00000015000000000000,T13;T17,11;69,9;65,15;109
9_partitions,5,4,9,11959.163000,714.300000,2,100,0.353600,0.00000014000000000000,T13;T17,10;71,9;65,15;109
9_partitions,5,4,10,11895.209000,637.600000,2,100,0.324500,0.00000045000000000000,T13;T17,11;79,9;65,15;109
9_partitions,5,5,1,10209.807000,867.800000,1,100,0.022100,0.00000007000000000000,T17;T21,14;7,8;7,14;13
9_partitions,5,5,2,9931.369000,911.700000,1,100,0.031000,0.00000007000000000000,T17;T21,14;7,8;7,14;13
9_partitions,5,5,3,12013.524000,782.600000,1,100,0.056000,0.00000007000000000000,T17;T21,14;7,8;7,14;13
9_partitions,5,5,4,11991.713000,778.500000,1,100,0.030900,0.00000007000000000000,T17;T21,14;7,8;7,14;13
9_partitions,5,5,5,12011.337000,809.900000,1,100,0.033700,0.00000007000000000000,T17;T21,14;7,8;7,14;13
9_partitions,5,5,6,11386.514000,887.300000,1,100,0.019000,0.00000007000000000000,T17;T21,14;7,8;7,14;13
9_partitions,5,5,7,10943.768000,944.200000,1,100,0.076500,0.00000007000000000000,T17;T21,14;7,8;7,14;13
9_partitions,5,5,8,10961.921000,1036.100000,1,100,0.039700,0.00000007000000000000,T17;T21,14;7,8;7,14;13
9_partitions,5,5,9,10825.351000,1076.300000,1,100,0.024300,0.00000007000000000000,T17;T21,14;7,8;7,14;13
9_partitions,5,5,10,9502.129000,1330.200000,1,100,0.020500,0.00000007000000000000,T17;T21,14;7,8;7,14;13
9_partitions,5,6,1,12509.852000,734.300000,2,100,0.019800,0.00000001000000000000,T10;T15,7;35,7;35,13;59
9_partitions,5,6,2,12371.723000,880.900000,2,100,0.026700,0.00000001000000000000,T10;T15,7;35,7;35,13;59
9_partitions,5,6,3,12345.363000,760.500000,2,100,0.007700,0.00000001000000000000,T10;T15,7;35,7;35,13;59
9_partitions,5,6,4,12363.938000,740.700000,2,100,0.009500,0.00000001000000000000,T10;T15,7;35,7;35,13;59
9_partitions,5,6,5,12340.443000,735.000000,2,100,0.029200,0.00000001000000000000,T10;T15,7;35,7;35,13;59
9_partitions,5,6,6,14960.637000,637.100000,2,100,0.007900,0.00000001000000000000,T10;T15,7;35,7;35,13;59
9_partitions,5,6,7,14931.157000,634.900000,2,100,0.018400,0.00000001000000000000,T10;T15,7;35,7;35,13;59
9_partitions,5,6,8,14874.033000,742.100000,2,100,0.016000,0.00000001000000000000,T10;T15,7;35,7;35,13;59
9_partitions,5,6,9,14915.784000,757.100000,2,100,0.007200,0.00000001000000000000,T10;T15,7;35,7;35,13;59
9_partitions,5,6,10,14949.654000,756.400000,2,100,0.013100,0.00000001000000000000,T10;T15,7;35,7;35,13;59
9_partitions,5,7,1,12628.738000,908.500000,2,100,0.002500,0.00000001000000000000,T3;T8,1;3,1;3,3;7
9_partitions,5,7,2,12600.930000,764.100000,2,100,0.011900,0.00000002000000000000,T3;T8,2;3,1;3,3;7
9_partitions,5,7,3,12391.160000,742.400000,2,100,0.003100,0.00000001000000000000,T3;T8,1;3,1;3,3;7
9_partitions,5,7,4,12398.782000,753.800000,2,100,0.002800,0.00000001000000000000,T3;T8,1;3,1;3,3;7
9_partitions,5,7,5,12402.351000,826.900000,2,100,0.008500,0.00000002000000000000,T3;T8,2;3,1;3,3;7
9_partitions,5,7,6,12910.427000,776.600000,2,100,0.005900,0.00000002000000000000,T3;T8,1;4,1;3,3;7
9_partitions,5,7,7,12891.843000,761.200000,2,100,0.006800,0.00000001000000000000,T3;T8,1;3,1;3,3;7
9_partitions,5,7,8,12929.732000,790.800000,2,100,0.002400,0.00000001000000000000,T3;T8,1;3,1;3,3;7
9_partitions,5,7,9,12940.223000,832.000000,2,100,0.006800,0.00000001000000000000,T3;T8,1;3,1;3,3;7
9_partitions,5,7,10,12884.119000,863.200000,2,100,0.061400,0.00000001000000000000,T3;T8,1;3,1;3,3;7
9_partitions,5,8,1,12058.386000,763.400000,1,100,0.003400,0.00000105000000000000,T16;T20,5;239,3;205,5;343
9_partitions,5,8,2,12067.662000,747.900000,1,100,0.002500,0.00000084000000000000,T16;T20,5;232,3;205,5;343
9_partitions,5,8,3,10802.437000,875.300000,1,100,0.004800,0.00000183000000000000,T16;T20,5;265,3;205,5;343
9_partitions,5,8,4,10599.477000,917.400000,1,100,0.002400,0.00000093000000000000,T16;T20,5;235,3;205,5;343
9_partitions,5,8,5,10255.698000,901.100000,1,100,0.001500,0.00000090000000000000,T16;T20,5;234,3;205,5;343
9_partitions,5,8,6,11808.754000,759.200000,1,100,0.002000,0.00000102000000000000,T16;T20,5;238,3;205,5;343
9_partitions,5,8,7,11868.923000,762.900000,1,100,0.002100,0.00000081000000000000,T16;T20,5;231,3;205,5;343
9_partitions,5,8,8,11802.318000,757.400000,1,100,0.001500,0.00000066000000000000,T16;T20,5;226,3;205,5;343
9_partitions,5,8,9,11827.954000,757.800000,1,100,0.000900,0.00000027000000000000,T16;T20,5;213,3;205,5;343
9_partitions,5,8,10,11921.953000,764.200000,1,100,0.001600,0.00000072000000000000,T16;T20,5;228,3;205,5;343
9_partitions,5,9,1,12074.858000,758.200000,2,100,0.000900,0.00000054000000000000,T11;T24,69;29,52;27,88;45
9_partitions,5,9,2,12088.953000,748.600000,2,100,0.001100,0.00000042000000000000,T11;T24,72;28,52;27,88;45
9_partitions,5,9,3,11891.994000,764.100000,2,100,0.000300,0.00000057000000000000,T11;T24,70;29,52;27,88;45
9_partitions,5,9,4,11945.542000,672.900000,2,100,0.000100,0.00000045000000000000,T11;T24,66;29,52;27,88;45
9_partitions,5,9,5,12143.764000,633.200000,2,100,0.000300,0.00000108000000000000,T11;T24,69;32,52;27,88;45
9_partitions,5,9,6,12413.049000,752.400000,2,100,0.000700,0.00000024000000000000,T11;T24,63;28,52;27,88;45
9_partitions,5,9,7,12375.693000,639.700000,2,100,0.016500,0.00000112000000000000,T11;T24,79;30,52;27,88;45
9_partitions,5,9,8,12389.252000,755.400000,2,100,0.000300,0.00000185000000000000,T11;T24,88;31,52;27,88;45
9_partitions,5,9,9,12370.864000,729.600000,2,100,0.001100,0.00000009000000000000,T11;T24,60;27,52;27,88;45
9_partitions,5,9,10,12372.522000,638.900000,2,100,0.000800,0.00000102000000000000,T11;T24,68;32,52;27,88;45
9_partitions,6,0,1,13005.180000,764.400000,2,100,0.001800,0.00000001000000000000,T9;T10,21;3,21;3,37;5
9_partitions,6,0,2,13008.531000,729.900000,2,100,0.008100,0.00000001000000000000,T9;T10,21;3,21;3,37;5
9_partitions,6,0,3,12209.475000,758.700000,2,100,0.005000,0.00000001000000000000,T9;T10,21;3,21;3,37;5
9_partitions,6,0,4,12043.413000,757.100000,2,100,0.001400,0.00000001000000000000,T9;T10,21;3,21;3,37;5
9_partitions,6,0,5,12280.471000,638.700000,2,100,0.001200,0.00000001000000000000,T9;T10,21;3,21;3,37;5
9_partitions,6,0,6,14851.590000,640.000000,2,100,0.008200,0.00000001000000000000,T9;T10,21;3,21;3,37;5
9_partitions,6,0,7,14849.031000,640.200000,2,100,0.013400,0.00000001000000000000,T9;T10,21;3,21;3,37;5
9_partitions,6,0,8,14727.589000,639.700000,2,100,0.000700,0.00000001000000000000,T9;T10,21;3,21;3,37;5
9_partitions,6,0,9,14699.791000,709.100000,2,100,0.007600,0.00000001000000000000,T9;T10,21;3,21;3,37;5
9_partitions,6,0,10,14751.990000,646.600000,2,100,0.001900,0.00000001000000000000,T9;T10,21;3,21;3,37;5
9_partitions,6,1,1,12492.955000,899.700000,2,100,0.000500,0.00000060000000000000,T2;T21,35;8,21;5,35;9
9_partitions,6,1,2,12382.573000,907.300000,2,100,0.000400,0.00000045000000000000,T2;T21,35;7,21;5,35;9
9_partitions,6,1,3,13146.695000,835.600000,2,100,0.000100,0.00000060000000000000,T2;T21,35;8,21;5,35;9
9_partitions,6,1,4,12960.953000,904.100000,2,100,0.000100,0.00000030000000000000,T2;T21,35;6,21;5,35;9
9_partitions,6,1,5,12909.099000,820.200000,2,100,0.000100,0.00000045000000000000,T2;T21,35;7,21;5,35;9
9_partitions,6,1,6,14404.551000,1162.100000,2,100,0.000400,0.00000052000000000000,T2;T21,33;8,21;5,35;9
9_partitions,6,1,7,14175.291000,980.900000,2,100,0.000300,0.00000045000000000000,T2;T21,35;7,21;5,35;9
9_partitions,6,1,8,14066.625000,1077.500000,2,100,0.001100,0.00000045000000000000,T2;T21,35;7,21;5,35;9
9_partitions,6,1,9,13798.915000,1170.800000,2,100,0.000400,0.00000045000000000000,T2;T21,35;7,21;5,35;9
9_partitions,6,1,10,13346.460000,1237.400000,2,100,0.000900,0.00000056000000000000,T2;T21,34;8,21;5,35;9
9_partitions,6,2,1,12701.167000,696.100000,2,100,0.000800,0.00000003000000000000,T11;T18,8;9,8;7,14;13
9_partitions,6,2,2,13267.883000,615.300000,2,100,0.002100,0.00000001000000000000,T11;T18,8;7,8;7,14;13
9_partitions,6,2,3,12228.456000,749.600000,2,100,0.000100,0.00000001000000000000,T11;T18,8;7,8;7,14;13
9_partitions,6,2,4,13464.070000,731.300000,2,100,0.000500,0.00000004000000000000,T11;T18,8;10,8;7,14;13
9_partitions,6,2,5,11731.610000,647.800000,2,100,0.000400,0.00000003000000000000,T11;T18,8;9,8;7,14;13
9_partitions,6,2,6,12307.402000,638.600000,2,100,0.002100,0.00000002000000000000,T11;T18,8;8,8;7,14;13
9_partitions,6,2,7,12312.584000,728.800000,2,100,0.001800,0.00000002000000000000,T11;T18,8;8,8;7,14;13
9_partitions,6,2,8,12332.064000,614.900000,2,100,0.001200,0.00000001000000000000,T11;T18,8;7,8;7,14;13
9_partitions,6,2,9,12303.895000,707.500000,2,100,0.003100,0.00000001000000000000,T11;T18,8;7,8;7,14;13
9_partitions,6,2,10,12333.883000,639.000000,2,100,0.000700,0.00000003000000000000,T11;T18,8;9,8;7,14;13
9_partitions,6,3,1,13751.121000,834.200000,2,100,0.000500,0.00000020000000000000,T1;T14,24;2,15;1,27;3
9_partitions,6,3,2,13826.718000,740.000000,2,100,0.000200,0.00000001000000000000,T1;T14,15;1,15;1,27;3
9_partitions,6,3,3,11091.900000,909.800000,2,100,0.000300,0.00000018000000000000,T1;T14,23;2,15;1,27;3
9_partitions,6,3,4,10933.845000,893.200000,2,100,0.000500,0.00000014000000000000,T1;T14,21;2,15;1,27;3
9_partitions,6,3,5,11002.996000,858.000000,2,100,0.000500,0.00000014000000000000,T1;T14,21;2,15;1,27;3
9_partitions,6,3,6,12358.717000,763.900000,2,100,0.000400,0.00000008000000000000,T1;T14,18;2,15;1,27;3
9_partitions,6,3,7,12387.476000,769.600000,2,100,0.001600,0.00000014000000000000,T1;T14,21;2,15;1,27;3
9_partitions,6,3,8,12308.786000,760.300000,2,100,0.000500,0.00000001000000000000,T1;T14,15;1,15;1,27;3
9_partitions,6,3,9,12365.679000,763.500000,2,100,0.000500,0.00000018000000000000,T1;T14,23;2,15;1,27;3
9_partitions,6,3,10,12451.960000,880.900000,2,100,0.000400,0.00000022000000000000,T1;T14,25;2,15;1,27;3
9_partitions,6,4,1,13152.352000,734.300000,2,100,0.000800,0.00000012000000000000,T1;T24,73;19,68;18,114;30
9_partitions,6,4,2,13041.759000,755.900000,2,100,0.001300,0.00000003000000000000,T1;T24,70;18,68;18,114;30
9_partitions,6,4,3,11003.596000,759.300000,2,100,0.001100,0.00000005000000000000,T1;T24,72;18,68;18,114;30
9_partitions,6,4,4,10980.557000,851.000000,2,100,0.002300,0.00000004000000000000,T1;T24,71;18,68;18,114;30
9_partitions,6,4,5,11040.016000,751.600000,2,100,0.000700,0.00000039000000000000,T1;T24,80;20,68;18,114;30
9_partitions,6,4,6,12271.821000,637.200000,2,100,0.001200,0.00000036000000000000,T1;T24,76;21,68;18,114;30
9_partitions,6,4,7,12248.697000,759.700000,2,100,0.000200,0.00000102000000000000,T1;T24,84;23,68;18,114;30
9_partitions,6,4,8,12167.287000,758.700000,2,100,0.001900,0.00000014000000000000,T1;T24,74;19,68;18,114;30
9_partitions,6,4,9,12176.305000,751.900000,2,100,0.000600,0.00000004000000000000,T1;T24,71;18,68;18,114;30
9_partitions,6,4,10,12185.195000,729.300000,2,100,0.001800,0.00000016000000000000,T1;T24,75;19,68;18,114;30
9_partitions,6,5,1,13157.314000,685.700000,1,100,0.000200,0.00000060000000000000,T12;T19,32;9,18;6,32;10
9_partitions,6,5,2,13163.426000,759.000000,2,100,0.000200,0.00000036000000000000,T12;T19,29;8,18;6,32;10
9_partitions,6,5,3,10975.293000,825.100000,2,100,0.000200,0.00000045000000000000,T12;T19,32;8,18;6,32;10
9_partitions,6,5,4,10510.868000,966.100000,2,100,0.000700,0.00000001000000000000,T12;T19,18;6,18;6,32;10
9_partitions,6,5,5,12346.792000,729.800000,2,100,0.000200,0.00000060000000000000,T12;T19,32;9,18;6,32;10
9_partitions,6,5,6,12204.332000,743.000000,2,100,0.000100,0.00000030000000000000,T12;T19,27;8,18;6,32;10
9_partitions,6,5,7,12229.651000,640.600000,2,100,0.000100,0.00000060000000000000,T12;T19,32;9,18;6,32;10
9_partitions,6,5,8,12198.793000,732.600000,2,100,0.000100,0.00000040000000000000,T12;T19,27;9,18;6,32;10
9_partitions,6,5,9,12208.949000,718.200000,2,100,0.025900,0.00000028000000000000,T12;T19,31;7,18;6,32;10
9_partitions,6,5,10,12157.841000,747.000000,2,100,0.000100,0.00000016000000000000,T12;T19,25;7,18;6,32;10
9_partitions,6,6,1,14429.806000,883.800000,2,100,0.005300,0.00000001000000000000,T4;T21,110;4,110;4,184;8
9_partitions,6,6,2,14017.184000,868.300000,2,100,0.000300,0.00000300000000000000,T4;T21,184;7,110;4,184;8
9_partitions,6,6,3,12700.968000,911.300000,2,100,0.000100,0.00000300000000000000,T4;T21,184;7,110;4,184;8
9_partitions,6,6,4,12624.274000,907.400000,2,100,0.000400,0.00000252000000000000,T4;T21,172;7,110;4,184;8
9_partitions,6,6,5,12684.660000,932.300000,2,100,0.000100,0.00000300000000000000,T4;T21,184;7,110;4,184;8
9_partitions,6,6,6,12760.445000,878.500000,2,100,0.001700,0.00000001000000000000,T4;T21,110;4,110;4,184;8
9_partitions,6,6,7,12805.101000,819.400000,2,100,0.000300,0.00000300000000000000,T4;T21,184;7,110;4,184;8
9_partitions,6,6,8,12709.418000,912.100000,2,100,0.000100,0.00000300000000000000,T4;T21,184;7,110;4,184;8
9_partitions,6,6,9,12823.780000,872.600000,2,100,0.000100,0.00000001000000000000,T4;T21,110;4,110;4,184;8
9_partitions,6,6,10,12892.584000,911.200000,2,100,0.000200,0.00000300000000000000,T4;T21,184;7,110;4,184;8
9_partitions,6,7,1,13327.930000,762.100000,2,100,0.000600,0.00000025000000000000,T4;T8,3;81,3;57,7;95
9_partitions,6,7,2,12362.491000,736.700000,2,100,0.004500,0.00000018000000000000,T4;T8,3;74,3;57,7;95
9_partitions,6,7,3,12072.599000,752.000000,2,100,0.000300,0.00000026000000000000,T4;T8,3;82,3;57,7;95
9_partitions,6,7,4,12127.027000,765.800000,2,100,0.000300,0.00000033000000000000,T4;T8,3;89,3;57,7;95
9_partitions,6,7,5,12137.066000,754.100000,2,100,0.011400,0.00000019000000000000,T4;T8,3;75,3;57,7;95
9_partitions,6,7,6,12169.777000,722.800000,2,100,0.000600,0.00000016000000000000,T4;T8,3;72,3;57,7;95
9_partitions,6,7,7,12149.281000,724.900000,2,100,0.000500,0.00000027000000000000,T4;T8,3;83,3;57,7;95
9_partitions,6,7,8,12119.604000,761.900000,2,100,0.000300,0.00000018000000000000,T4;T8,3;74,3;57,7;95
9_partitions,6,7,9,12231.728000,763.800000,2,100,0.000300,0.00000016000000000000,T4;T8,3;72,3;57,7;95
9_partitions,6,7,10,12085.717000,756.300000,2,100,0.001100,0.00000064000000000000,T4;T8,4;88,3;57,7;95
9_partitions,6,8,1,12273.894000,835.300000,2,100,0.001100,0.00000279000000000000,T10;T23,39;102,31;72,53;122
9_partitions,6,8,2,12269.751000,764.900000,2,100,0.000200,0.00000068000000000000,T10;T23,34;88,31;72,53;122
9_partitions,6,8,3,12933.856000,833.900000,2,100,0.000300,0.00000075000000000000,T10;T23,35;86,31;72,53;122
9_partitions,6,8,4,12925.227000,826.300000,2,100,0.000400,0.00000076000000000000,T10;T23,34;90,31;72,53;122
9_partitions,6,8,5,12945.603000,806.100000,2,100,0.000700,0.00000072000000000000,T10;T23,34;89,31;72,53;122
9_partitions,6,8,6,13212.275000,762.300000,2,100,0.000300,0.00000175000000000000,T10;T23,37;96,31;72,53;122
9_partitions,6,8,7,13179.581000,764.800000,2,100,0.000200,0.00000021000000000000,T10;T23,33;78,31;72,53;122
9_partitions,6,8,8,13076.980000,811.200000,2,100,0.001000,0.00000250000000000000,T10;T23,40;96,31;72,53;122
9_partitions,6,8,9,13071.369000,911.000000,2,100,0.000300,0.00000297000000000000,T10;T23,41;98,31;72,53;122
9_partitions,6,8,10,13065.733000,768.700000,2,100,0.000300,0.00000027000000000000,T10;T23,33;80,31;72,53;122
9_partitions,6,9,1,11909.385000,745.300000,2,100,0.000200,0.00000005000000000000,T9;T21,10;1,6;1,10;3
9_partitions,6,9,2,11913.200000,722.600000,2,100,0.000300,0.00000010000000000000,T9;T21,10;2,6;1,10;3
9_partitions,6,9,3,12438.103000,640.100000,2,100,0.000200,0.00000010000000000000,T9;T21,10;2,6;1,10;3
9_partitions,6,9,4,12446.578000,754.500000,2,100,0.000400,0.00000010000000000000,T9;T21,10;2,6;1,10;3
9_partitions,6,9,5,12446.241000,696.700000,2,100,0.000100,0.00000001000000000000,T9;T21,6;1,6;1,10;3
9_partitions,6,9,6,12578.604000,640.500000,2,100,0.000100,0.00000005000000000000,T9;T21,10;1,6;1,10;3
9_partitions,6,9,7,10705.194000,704.200000,2,100,0.000600,0.00000001000000000000,T9;T21,6;1,6;1,10;3
9_partitions,6,9,8,10571.339000,762.400000,2,100,0.000200,0.00000003000000000000,T9;T21,8;1,6;1,10;3
9_partitions,6,9,9,10563.796000,742.100000,2,100,0.000100,0.00000010000000000000,T9;T21,10;2,6;1,10;3
9_partitions,6,9,10,10590.248000,756.800000,2,100,0.000200,0.00000001000000000000,T9;T21,6;1,6;1,10;3
9_partitions,7,0,1,12741.660000,759.100000,2,100,0.009100,0.00000001000000000000,T9;T15,3;40,3;40,7;68
9_partitions,7,0,2,12547.701000,759.900000,2,100,0.008600,0.00000001000000000000,T9;T15,3;40,3;40,7;68
9_partitions,7,0,3,12042.431000,978.500000,2,100,0.002700,0.00000001000000000000,T9;T15,3;40,3;40,7;68
9_partitions,7,0,4,12193.860000,762.500000,2,100,0.001300,0.00000002000000000000,T9;T15,4;40,3;40,7;68
9_partitions,7,0,5,12043.510000,1033.100000,2,100,0.003000,0.00000001000000000000,T9;T15,3;40,3;40,7;68
9_partitions,7,0,6,12383.404000,867.300000,2,100,0.002200,0.00000002000000000000,T9;T15,3;41,3;40,7;68
9_partitions,7,0,7,12356.667000,762.500000,2,100,0.006100,0.00000001000000000000,T9;T15,3;40,3;40,7;68
9_partitions,7,0,8,12351.811000,763.500000,2,100,0.006500,0.00000001000000000000,T9;T15,3;40,3;40,7;68
9_partitions,7,0,9,12319.868000,867.900000,2,100,0.001200,0.00000001000000000000,T9;T15,3;40,3;40,7;68
9_partitions,7,0,10,12332.505000,764.000000,2,100,0.007100,0.00000001000000000000,T9;T15,3;40,3;40,7;68
9_partitions,7,1,1,13720.022000,916.300000,2,100,0.000200,0.00000006000000000000,T10;T18,3;6,1;5,3;9
9_partitions,7,1,2,13516.645000,915.400000,2,100,0.000200,0.00000003000000000000,T10;T18,3;5,1;5,3;9
9_partitions,7,1,3,13333.044000,912.800000,2,100,0.001000,0.00000009000000000000,T10;T18,3;7,1;5,3;9
9_partitions,7,1,4,12953.595000,1028.300000,2,100,0.000300,0.00000006000000000000,T10;T18,3;6,1;5,3;9
9_partitions,7,1,5,13377.680000,914.800000,2,100,0.000200,0.00000009000000000000,T10;T18,3;7,1;5,3;9
9_partitions,7,1,6,12297.636000,911.100000,2,100,0.000400,0.00000009000000000000,T10;T18,3;7,1;5,3;9
9_partitions,7,1,7,11745.637000,1169.300000,2,100,0.000200,0.00000004000000000000,T10;T18,2;6,1;5,3;9
9_partitions,7,1,8,11774.347000,1242.900000,2,100,0.000100,0.00000006000000000000,T10;T18,3;6,1;5,3;9
9_partitions,7,1,9,11346.351000,1198.200000,2,100,0.000100,0.00000009000000000000,T10;T18,3;7,1;5,3;9
9_partitions,7,1,10,11174.777000,1432.100000,2,100,0.000200,0.00000001000000000000,T10;T18,1;5,1;5,3;9
9_partitions,7,2,1,12277.862000,631.700000,2,100,0.060400,0.00000001000000000000,T2;T22,18;6,18;6,32;12
9_partitions,7,2,2,12206.424000,622.100000,2,100,0.112300,0.00000001000000000000,T2;T22,18;6,18;6,32;12
9_partitions,7,2,3,11724.076000,640.200000,1,100,0.078800,0.00000007000000000000,T2;T22,18;12,18;6,32;12
9_partitions,7,2,4,11775.910000,637.100000,2,100,0.193900,0.00000004000000000000,T2;T22,18;9,18;6,32;12
9_partitions,7,2,5,11728.957000,638.800000,2,100,0.216200,0.00000001000000000000,T2;T22,18;6,18;6,32;12
9_partitions,7,2,6,11651.260000,636.000000,2,100,0.065000,0.00000001000000000000,T2;T22,18;6,18;6,32;12
9_partitions,7,2,7,11612.408000,635.900000,2,100,0.248100,0.00000001000000000000,T2;T22,18;6,18;6,32;12
9_partitions,7,2,8,11592.440000,631.800000,1,100,0.105800,0.00000007000000000000,T2;T22,18;12,18;6,32;12
9_partitions,7,2,9,11630.560000,640.300000,2,100,0.153400,0.00000001000000000000,T2;T22,18;6,18;6,32;12
9_partitions,7,2,10,11650.394000,628.700000,2,100,0.163000,0.00000001000000000000,T2;T22,18;6,18;6,32;12
9_partitions,7,3,1,11343.254000,1063.500000,2,100,0.000200,0.00000010000000000000,T7;T16,2;16,1;12,3;20
