WorkType,Variable,SetIndex,Run,Total(s),InitHeap(MB),UsedHeap(MB),CommitHeap(MB),MaxNonHeap(MB),Counts,Positive,Negative
1_nTasks,20,6,7,11031.921000, 1024.000000,745.300000,1232.000000,19.300000, 20200,17339,2861
1_nTasks,20,6,8,10820.864000, 1024.000000,618.100000,1232.000000,18.800000, 20200,17547,2653
1_nTasks,20,6,9,11013.296000, 1024.000000,848.300000,1480.000000,19.100000, 20200,17781,2419
1_nTasks,20,6,10,10967.950000, 1024.000000,861.100000,1480.000000,18.800000, 20200,17095,3105
1_nTasks,20,7,1,11590.017000, 1024.000000,874.500000,1480.000000,18.900000, 20200,19551,649
1_nTasks,20,7,2,12123.489000, 1024.000000,899.400000,1480.000000,18.600000, 20200,19324,876
1_nTasks,20,7,3,11069.780000, 1024.000000,895.300000,1480.000000,19.400000, 20200,19350,850
1_nTasks,20,7,4,11168.590000, 1024.000000,881.200000,1480.000000,18.700000, 20200,19538,662
1_nTasks,20,7,5,11281.881000, 1024.000000,894.700000,1556.000000,19.000000, 20200,19596,604
1_nTasks,20,7,6,11352.327000, 1024.000000,992.900000,1688.000000,19.500000, 20200,19312,888
1_nTasks,20,7,7,11301.005000, 1024.000000,880.200000,1480.000000,19.400000, 20200,18794,1406
1_nTasks,20,7,8,11705.454000, 1024.000000,887.500000,1480.000000,19.000000, 20200,19120,1080
1_nTasks,20,7,9,11610.603000, 1024.000000,895.700000,1624.000000,19.800000, 20200,19629,571
1_nTasks,20,7,10,11957.691000, 1024.000000,876.000000,1508.000000,19.100000, 20200,19435,765
1_nTasks,20,8,1,11113.786000, 1024.000000,821.900000,1480.000000,19.500000, 20200,19814,386
1_nTasks,20,8,2,11388.074000, 1024.000000,865.100000,1480.000000,19.400000, 20200,19939,261
1_nTasks,20,8,3,10578.148000, 1024.000000,851.800000,1496.000000,19.400000, 20200,19552,648
1_nTasks,20,8,4,10692.579000, 1024.000000,880.100000,1740.000000,19.600000, 20200,19849,351
1_nTasks,20,8,5,10645.688000, 1024.000000,932.000000,1568.000000,19.400000, 20200,19817,383
1_nTasks,20,8,6,11156.539000, 1024.000000,878.000000,1480.000000,19.600000, 20200,19607,593
1_nTasks,20,8,7,11140.550000, 1024.000000,760.000000,1280.000000,19.600000, 20200,19702,498
1_nTasks,20,8,8,11343.468000, 1024.000000,861.800000,1480.000000,19.700000, 20200,19622,578
1_nTasks,20,8,9,11391.181000, 1024.000000,906.600000,1556.000000,19.400000, 20200,19836,364
1_nTasks,20,8,10,11276.594000, 1024.000000,881.400000,1480.000000,19.600000, 20200,19822,378
1_nTasks,20,9,1,11231.147000, 1024.000000,856.400000,1480.000000,19.600000, 20200,18756,1444
1_nTasks,20,9,2,11224.126000, 1024.000000,893.000000,1480.000000,19.300000, 20200,18697,1503
1_nTasks,20,9,3,10712.458000, 1024.000000,885.800000,1776.000000,19.200000, 20200,18052,2148
1_nTasks,20,9,4,10935.948000, 1024.000000,893.300000,1480.000000,19.100000, 20200,18778,1422
1_nTasks,20,9,5,10923.644000, 1024.000000,906.900000,1776.000000,19.400000, 20200,18717,1483
1_nTasks,20,9,6,10385.303000, 1024.000000,862.100000,1480.000000,19.200000, 20200,18827,1373
1_nTasks,20,9,7,10519.320000, 1024.000000,882.000000,1480.000000,18.900000, 20200,18244,1956
1_nTasks,20,9,8,10859.198000, 1024.000000,853.500000,1480.000000,19.300000, 20200,18523,1677
1_nTasks,20,9,9,10814.211000, 1024.000000,899.900000,1596.000000,19.400000, 20200,18730,1470
1_nTasks,20,9,10,10891.581000, 1024.000000,853.400000,1480.000000,19.600000, 20200,18161,2039
1_nTasks,25,0,1,14490.066000, 1024.000000,897.300000,1480.000000,19.500000, 20200,20124,76
1_nTasks,25,0,2,14748.130000, 1024.000000,1233.500000,2152.000000,18.800000, 20200,20129,71
1_nTasks,25,0,3,14015.125000, 1024.000000,895.200000,1480.000000,19.000000, 20200,20118,82
1_nTasks,25,0,4,11259.961000, 1024.000000,1049.500000,1756.000000,19.300000, 20200,19884,316
1_nTasks,25,0,5,11863.246000, 1024.000000,1066.500000,1776.000000,19.800000, 20200,19916,284
1_nTasks,25,0,6,12162.964000, 1024.000000,979.100000,1776.000000,19.700000, 20200,19890,310
1_nTasks,25,0,7,12615.196000, 1024.000000,928.300000,1776.000000,19.600000, 20200,19913,287
1_nTasks,25,0,8,12212.926000, 1024.000000,902.300000,1776.000000,19.200000, 20200,19901,299
1_nTasks,25,0,9,12553.171000, 1024.000000,1043.800000,1920.000000,18.800000, 20200,20024,176
1_nTasks,25,0,10,12510.436000, 1024.000000,1342.000000,2248.000000,19.500000, 20200,20030,170
1_nTasks,25,1,1,15049.206000, 1024.000000,1083.800000,1816.000000,18.900000, 20200,5593,14607
1_nTasks,25,1,2,15359.888000, 1024.000000,1115.600000,1892.000000,19.300000, 20200,6668,13532
1_nTasks,25,1,3,12364.570000, 1024.000000,1069.900000,1776.000000,19.200000, 20200,3036,17164
1_nTasks,25,1,4,12708.091000, 1024.000000,1022.500000,1784.000000,19.000000, 20200,2775,17425
1_nTasks,25,1,5,12360.210000, 1024.000000,949.500000,1776.000000,19.400000, 20200,4986,15214
1_nTasks,25,1,6,12953.920000, 1024.000000,1072.100000,1788.000000,18.300000, 20200,4178,16022
1_nTasks,25,1,7,12713.391000, 1024.000000,1269.000000,2132.000000,19.200000, 20200,4293,15907
1_nTasks,25,1,8,12584.670000, 1024.000000,1043.600000,1776.000000,19.200000, 20200,3166,17034
1_nTasks,25,1,9,12565.312000, 1024.000000,1080.700000,1776.000000,18.700000, 20200,3485,16715
1_nTasks,25,1,10,13428.957000, 1024.000000,1100.000000,1912.000000,19.500000, 20200,4147,16053
1_nTasks,25,2,1,15063.227000, 1024.000000,869.200000,1512.000000,18.300000, 20200,20120,80
1_nTasks,25,2,2,14951.950000, 1024.000000,884.900000,1504.000000,19.200000, 20200,20181,19
1_nTasks,25,2,3,12197.121000, 1024.000000,1257.400000,2168.000000,19.400000, 20200,20153,47
1_nTasks,25,2,4,12279.132000, 1024.000000,951.100000,1776.000000,19.500000, 20200,19941,259
1_nTasks,25,2,5,12032.050000, 1024.000000,1252.900000,2092.000000,19.300000, 20200,19989,211
1_nTasks,25,2,6,12557.144000, 1024.000000,885.000000,1556.000000,19.300000, 20200,20059,141
1_nTasks,25,2,7,12524.710000, 1024.000000,1051.700000,1776.000000,19.400000, 20200,20149,51
1_nTasks,25,2,8,12752.487000, 1024.000000,1057.300000,1776.000000,19.400000, 20200,20144,56
1_nTasks,25,2,9,12331.629000, 1024.000000,901.000000,1776.000000,19.200000, 20200,19997,203
1_nTasks,25,2,10,12284.916000, 1024.000000,1044.000000,1776.000000,19.400000, 20200,20098,102
1_nTasks,25,3,1,14360.424000, 1024.000000,856.600000,1480.000000,19.300000, 20200,14368,5832
1_nTasks,25,3,2,14806.468000, 1024.000000,887.500000,1500.000000,19.400000, 20200,14070,6130
1_nTasks,25,3,3,11677.823000, 1024.000000,989.900000,1784.000000,18.600000, 20200,12810,7390
1_nTasks,25,3,4,11642.824000, 1024.000000,1034.300000,1776.000000,19.100000, 20200,13597,6603
1_nTasks,25,3,5,11492.328000, 1024.000000,888.900000,1776.000000,19.500000, 20200,13266,6934
1_nTasks,25,3,6,12465.342000, 1024.000000,901.300000,1776.000000,19.500000, 20200,14491,5709
1_nTasks,25,3,7,12556.164000, 1024.000000,885.500000,1480.000000,19.300000, 20200,12672,7528
1_nTasks,25,3,8,12112.019000, 1024.000000,1030.600000,1776.000000,19.100000, 20200,13049,7151
1_nTasks,25,3,9,12258.949000, 1024.000000,1089.000000,1836.000000,19.800000, 20200,12915,7285
1_nTasks,25,3,10,12828.217000, 1024.000000,924.000000,1776.000000,19.400000, 20200,13360,6840
1_nTasks,25,4,1,14940.087000, 1024.000000,885.300000,1480.000000,19.500000, 20200,20197,3
1_nTasks,25,4,2,15267.159000, 1024.000000,1168.100000,1968.000000,19.400000, 20200,20191,9
1_nTasks,25,4,3,12785.233000, 1024.000000,950.100000,1776.000000,18.700000, 20200,20174,26
1_nTasks,25,4,4,11904.582000, 1024.000000,1011.400000,1776.000000,19.200000, 20200,20191,9
1_nTasks,25,4,5,12114.749000, 1024.000000,953.400000,1776.000000,19.600000, 20200,20168,32
1_nTasks,25,4,6,12409.525000, 1024.000000,1068.700000,1776.000000,19.400000, 20200,20144,56
1_nTasks,25,4,7,12368.862000, 1024.000000,1052.000000,1776.000000,19.000000, 20200,20175,25
1_nTasks,25,4,8,12205.837000, 1024.000000,931.900000,1776.000000,19.500000, 20200,20114,86
1_nTasks,25,4,9,12199.489000, 1024.000000,898.600000,1776.000000,19.400000, 20200,20196,4
1_nTasks,25,4,10,12479.353000, 1024.000000,1012.600000,1776.000000,19.100000, 20200,20189,11
1_nTasks,25,5,1,15232.646000, 1024.000000,892.400000,1480.000000,18.300000, 20200,20195,5
1_nTasks,25,5,2,14169.548000, 1024.000000,896.700000,1480.000000,19.000000, 20200,20169,31
1_nTasks,25,5,3,12086.953000, 1024.000000,1155.800000,1944.000000,19.500000, 20200,20134,66
1_nTasks,25,5,4,12073.141000, 1024.000000,1266.400000,2180.000000,19.400000, 20200,20157,43
1_nTasks,25,5,5,12151.222000, 1024.000000,1017.800000,1776.000000,19.300000, 20200,20112,88
1_nTasks,25,5,6,12645.777000, 1024.000000,932.700000,1888.000000,19.100000, 20200,20173,27
1_nTasks,25,5,7,12735.630000, 1024.000000,903.300000,1776.000000,19.500000, 20200,20180,20
1_nTasks,25,5,8,12440.023000, 1024.000000,910.800000,1776.000000,19.500000, 20200,20164,36
1_nTasks,25,5,9,12636.563000, 1024.000000,916.300000,1776.000000,18.800000, 20200,20179,21
1_nTasks,25,5,10,12967.598000, 1024.000000,981.800000,1776.000000,19.300000, 20200,20130,70
1_nTasks,25,6,1,12231.653000, 1024.000000,1059.900000,1776.000000,18.500000, 20200,20143,57
1_nTasks,25,6,2,12394.690000, 1024.000000,973.900000,1916.000000,18.700000, 20200,20077,123
1_nTasks,25,6,3,11775.614000, 1024.000000,1054.000000,1776.000000,19.600000, 20200,19925,275
1_nTasks,25,6,4,11657.726000, 1024.000000,1188.300000,2132.000000,18.200000, 20200,19999,201
1_nTasks,25,6,5,11826.106000, 1024.000000,1102.600000,1892.000000,19.300000, 20200,19841,359
1_nTasks,25,6,6,12267.550000, 1024.000000,1068.900000,1776.000000,19.300000, 20200,20021,179
1_nTasks,25,6,7,12688.264000, 1024.000000,999.200000,1776.000000,19.300000, 20200,20008,192
1_nTasks,25,6,8,12909.557000, 1024.000000,915.700000,1836.000000,18.200000, 20200,20033,167
1_nTasks,25,6,9,12955.030000, 1024.000000,1007.400000,1788.000000,19.400000, 20200,19950,250
1_nTasks,25,6,10,12477.095000, 1024.000000,1014.600000,1824.000000,19.400000, 20200,19777,423
1_nTasks,25,7,1,11589.836000, 1024.000000,950.300000,1776.000000,19.500000, 20200,20158,42
1_nTasks,25,7,2,12452.176000, 1024.000000,964.200000,1776.000000,18.700000, 20200,20173,27
1_nTasks,25,7,3,11896.101000, 1024.000000,989.700000,1776.000000,19.500000, 20200,20012,188
1_nTasks,25,7,4,11578.721000, 1024.000000,899.400000,1776.000000,19.300000, 20200,20086,114
1_nTasks,25,7,5,11971.604000, 1024.000000,901.100000,1932.000000,19.200000, 20200,20149,51
1_nTasks,25,7,6,12625.570000, 1024.000000,1054.500000,1832.000000,19.600000, 20200,20111,89
1_nTasks,25,7,7,12260.524000, 1024.000000,1200.400000,2120.000000,19.500000, 20200,20122,78
1_nTasks,25,7,8,12234.473000, 1024.000000,1101.200000,1836.000000,19.800000, 20200,19939,261
1_nTasks,25,7,9,12706.990000, 1024.000000,900.800000,1776.000000,19.500000, 20200,20027,173
1_nTasks,25,7,10,12267.771000, 1024.000000,879.900000,1776.000000,18.400000, 20200,20073,127
1_nTasks,25,8,1,10630.076000, 1024.000000,984.000000,1776.000000,19.100000, 20200,19873,327
1_nTasks,25,8,2,10811.809000, 1024.000000,1049.200000,2132.000000,19.400000, 20200,19628,572
1_nTasks,25,8,3,11369.810000, 1024.000000,1025.200000,1776.000000,19.500000, 20200,19753,447
1_nTasks,25,8,4,11538.081000, 1024.000000,1055.400000,1776.000000,19.200000, 20200,19731,469
1_nTasks,25,8,5,11551.051000, 1024.000000,922.000000,1776.000000,19.300000, 20200,19567,633
1_nTasks,25,8,6,11289.261000, 1024.000000,1017.800000,1696.000000,19.400000, 20200,19903,297
1_nTasks,25,8,7,11736.058000, 1024.000000,1247.400000,2244.000000,19.400000, 20200,19795,405
1_nTasks,25,8,8,11400.355000, 1024.000000,900.200000,1776.000000,18.700000, 20200,19850,350
1_nTasks,25,8,9,11821.784000, 1024.000000,1032.200000,1776.000000,19.200000, 20200,19660,540
1_nTasks,25,8,10,11884.709000, 1024.000000,890.100000,1776.000000,19.300000, 20200,19738,462
1_nTasks,25,9,1,12053.507000, 1024.000000,1061.000000,1776.000000,19.000000, 20200,14122,6078
1_nTasks,25,9,2,12110.787000, 1024.000000,1076.100000,1816.000000,19.300000, 20200,15225,4975
1_nTasks,25,9,3,12667.410000, 1024.000000,1051.200000,1840.000000,18.900000, 20200,12228,7972
1_nTasks,25,9,4,13148.088000, 1024.000000,1056.700000,1808.000000,18.200000, 20200,11747,8453
1_nTasks,25,9,5,12160.037000, 1024.000000,1252.400000,2080.000000,19.300000, 20200,13402,6798
1_nTasks,25,9,6,12696.815000, 1024.000000,1062.200000,1776.000000,19.300000, 20200,11458,8742
1_nTasks,25,9,7,12619.215000, 1024.000000,1149.400000,2008.000000,19.300000, 20200,12851,7349
1_nTasks,25,9,8,12578.356000, 1024.000000,1059.900000,2132.000000,19.100000, 20200,12320,7880
1_nTasks,25,9,9,12509.900000, 1024.000000,1072.300000,1776.000000,19.100000, 20200,12289,7911
1_nTasks,25,9,10,13302.484000, 1024.000000,1074.100000,2132.000000,18.500000, 20200,12945,7255
1_nTasks,30,0,1,12061.870000, 1024.000000,907.400000,1776.000000,18.200000, 20200,20154,46
1_nTasks,30,0,2,12332.025000, 1024.000000,1298.100000,2256.000000,19.400000, 20200,20144,56
1_nTasks,30,0,3,12294.078000, 1024.000000,996.800000,1776.000000,19.300000, 20200,20073,127
1_nTasks,30,0,4,12722.054000, 1024.000000,1071.400000,2132.000000,19.600000, 20200,20070,130
1_nTasks,30,0,5,12789.982000, 1024.000000,1102.000000,1944.000000,19.000000, 20200,20106,94
1_nTasks,30,0,6,14099.239000, 1024.000000,899.200000,1776.000000,19.400000, 20200,20104,96
1_nTasks,30,0,7,14355.470000, 1024.000000,1066.800000,1776.000000,19.100000, 20200,20084,116
1_nTasks,30,0,8,14386.399000, 1024.000000,912.200000,1572.000000,18.300000, 20200,20136,64
1_nTasks,30,0,9,14359.138000, 1024.000000,902.200000,1776.000000,18.100000, 20200,19994,206
1_nTasks,30,0,10,14102.674000, 1024.000000,1156.900000,1928.000000,19.000000, 20200,20075,125
1_nTasks,30,1,1,12701.989000, 1024.000000,1066.600000,1776.000000,18.700000, 20200,20091,109
1_nTasks,30,1,2,12500.003000, 1024.000000,1069.400000,1776.000000,18.200000, 20200,20105,95
1_nTasks,30,1,3,15617.037000, 1024.000000,1176.300000,1956.000000,19.300000, 20200,20174,26
1_nTasks,30,1,4,15792.705000, 1024.000000,892.400000,1776.000000,19.400000, 20200,19977,223
1_nTasks,30,1,5,14495.358000, 1024.000000,1041.200000,1776.000000,19.400000, 20200,20019,181
1_nTasks,30,1,6,12657.606000, 1024.000000,1056.400000,1776.000000,18.800000, 20200,20113,87
1_nTasks,30,1,7,12548.729000, 1024.000000,1061.900000,2132.000000,18.900000, 20200,20002,198
1_nTasks,30,1,8,12425.669000, 1024.000000,1023.700000,1776.000000,19.500000, 20200,19767,433
1_nTasks,30,1,9,12385.734000, 1024.000000,1033.300000,1776.000000,18.300000, 20200,20147,53
1_nTasks,30,1,10,13353.389000, 1024.000000,1036.100000,1776.000000,18.200000, 20200,19790,410
1_nTasks,30,2,1,11708.225000, 1024.000000,1102.900000,1876.000000,18.800000, 20200,19983,217
1_nTasks,30,2,2,12811.994000, 1024.000000,1113.900000,1896.000000,19.500000, 20200,20003,197
1_nTasks,30,2,3,13913.337000, 1024.000000,896.800000,1480.000000,18.700000, 20200,19767,433
1_nTasks,30,2,4,14016.392000, 1024.000000,913.400000,1776.000000,19.300000, 20200,19973,227
1_nTasks,30,2,5,13946.901000, 1024.000000,830.800000,1480.000000,19.800000, 20200,19662,538
1_nTasks,30,2,6,11900.446000, 1024.000000,901.900000,1776.000000,19.500000, 20200,19811,389
1_nTasks,30,2,7,11881.114000, 1024.000000,872.500000,1484.000000,19.900000, 20200,19669,531
1_nTasks,30,2,8,12083.277000, 1024.000000,1044.600000,1776.000000,19.500000, 20200,19870,330
1_nTasks,30,2,9,12146.597000, 1024.000000,927.300000,1776.000000,19.500000, 20200,19770,430
1_nTasks,30,2,10,11982.212000, 1024.000000,896.500000,1480.000000,19.000000, 20200,19773,427
1_nTasks,30,3,1,12611.365000, 1024.000000,1029.700000,1800.000000,19.200000, 20200,20136,64
1_nTasks,30,3,2,12794.630000, 1024.000000,1075.600000,1776.000000,19.000000, 20200,20141,59
1_nTasks,30,3,3,15432.006000, 1024.000000,1038.200000,1776.000000,19.500000, 20200,20132,68
1_nTasks,30,3,4,15457.140000, 1024.000000,890.300000,1776.000000,18.300000, 20200,20031,169
1_nTasks,30,3,5,15056.182000, 1024.000000,1068.800000,1776.000000,19.500000, 20200,19802,398
1_nTasks,30,3,6,13092.849000, 1024.000000,1082.300000,1776.000000,19.200000, 20200,20085,115
1_nTasks,30,3,7,13634.894000, 1024.000000,1065.700000,1776.000000,19.200000, 20200,20086,114
1_nTasks,30,3,8,13549.068000, 1024.000000,1054.800000,1872.000000,19.300000, 20200,20052,148
1_nTasks,30,3,9,13568.090000, 1024.000000,1114.800000,1856.000000,19.300000, 20200,20169,31
1_nTasks,30,3,10,14167.363000, 1024.000000,1054.300000,1776.000000,19.200000, 20200,20180,20
1_nTasks,30,4,1,12500.754000, 1024.000000,900.700000,1776.000000,19.700000, 20200,19340,860
1_nTasks,30,4,2,12422.115000, 1024.000000,1020.300000,1776.000000,19.800000, 20200,19084,1116
1_nTasks,30,4,3,14728.749000, 1024.000000,948.200000,1612.000000,19.300000, 20200,19151,1049
1_nTasks,30,4,4,14835.489000, 1024.000000,1151.900000,1960.000000,19.400000, 20200,18860,1340
1_nTasks,30,4,5,15255.859000, 1024.000000,900.600000,1496.000000,18.300000, 20200,19318,882
1_nTasks,30,4,6,12371.785000, 1024.000000,900.600000,1776.000000,19.000000, 20200,18386,1814
1_nTasks,30,4,7,12469.809000, 1024.000000,1010.000000,1776.000000,18.900000, 20200,18557,1643
1_nTasks,30,4,8,12413.392000, 1024.000000,975.600000,1776.000000,19.500000, 20200,19051,1149
1_nTasks,30,4,9,12649.038000, 1024.000000,1012.400000,2040.000000,19.200000, 20200,18493,1707
1_nTasks,30,4,10,12603.855000, 1024.000000,1022.400000,1844.000000,18.200000, 20200,19012,1188
1_nTasks,30,5,1,11575.103000, 1024.000000,857.100000,1480.000000,19.400000, 20200,20196,4
1_nTasks,30,5,2,11898.169000, 1024.000000,894.500000,1480.000000,19.300000, 20200,20199,1
1_nTasks,30,5,3,11527.860000, 1024.000000,905.200000,1744.000000,19.000000, 20200,20188,12
1_nTasks,30,5,4,12018.522000, 1024.000000,1029.100000,1756.000000,19.200000, 20200,20184,16
1_nTasks,30,5,5,11626.210000, 1024.000000,971.600000,1632.000000,19.600000, 20200,20185,15
1_nTasks,30,5,6,11848.925000, 1024.000000,848.500000,1480.000000,19.600000, 20200,20178,22
1_nTasks,30,5,7,12312.749000, 1024.000000,895.900000,1480.000000,19.400000, 20200,20186,14
1_nTasks,30,5,8,12296.532000, 1024.000000,880.600000,1512.000000,19.600000, 20200,20196,4
1_nTasks,30,5,9,12259.872000, 1024.000000,851.600000,1776.000000,19.100000, 20200,20199,1
1_nTasks,30,5,10,12703.559000, 1024.000000,1065.300000,1864.000000,19.300000, 20200,20187,13
1_nTasks,30,6,1,12098.032000, 1024.000000,1056.600000,1776.000000,18.300000, 20200,20181,19
1_nTasks,30,6,2,12153.042000, 1024.000000,1068.800000,1776.000000,19.200000, 20200,20194,6
1_nTasks,30,6,3,12275.708000, 1024.000000,1029.800000,1776.000000,18.900000, 20200,20181,19
1_nTasks,30,6,4,12321.343000, 1024.000000,1073.800000,1820.000000,19.200000, 20200,20189,11
1_nTasks,30,6,5,12125.261000, 1024.000000,1178.100000,1984.000000,19.500000, 20200,20190,10
1_nTasks,30,6,6,11873.438000, 1024.000000,904.700000,1668.000000,19.500000, 20200,20177,23
1_nTasks,30,6,7,12398.968000, 1024.000000,1334.700000,2268.000000,19.800000, 20200,20184,16
1_nTasks,30,6,8,11990.655000, 1024.000000,911.000000,1776.000000,19.500000, 20200,20180,20
1_nTasks,30,6,9,12247.425000, 1024.000000,1138.000000,1976.000000,19.600000, 20200,20181,19
1_nTasks,30,6,10,12258.139000, 1024.000000,1025.700000,1788.000000,19.400000, 20200,20196,4
1_nTasks,30,7,1,9869.479000, 1024.000000,1083.900000,2144.000000,19.200000, 20200,19302,898
1_nTasks,30,7,2,9879.359000, 1024.000000,1280.900000,2216.000000,19.500000, 20200,19168,1032
1_nTasks,30,7,3,12973.953000, 1024.000000,1277.400000,2244.000000,19.200000, 20200,18656,1544
1_nTasks,30,7,4,12825.574000, 1024.000000,1175.400000,2132.000000,18.500000, 20200,18920,1280
1_nTasks,30,7,5,12744.937000, 1024.000000,1066.200000,1776.000000,19.200000, 20200,18793,1407
1_nTasks,30,7,6,13163.714000, 1024.000000,1070.000000,1780.000000,18.900000, 20200,18066,2134
1_nTasks,30,7,7,13145.164000, 1024.000000,1140.300000,2132.000000,18.600000, 20200,19040,1160
1_nTasks,30,7,8,12977.088000, 1024.000000,1067.900000,2132.000000,19.500000, 20200,18933,1267
1_nTasks,30,7,9,12828.606000, 1024.000000,1083.400000,2132.000000,19.100000, 20200,18858,1342
1_nTasks,30,7,10,13866.375000, 1024.000000,1122.000000,2132.000000,19.500000, 20200,18883,1317
1_nTasks,30,8,1,9140.002000, 1024.000000,1075.600000,1812.000000,18.800000, 20200,20164,36
1_nTasks,30,8,2,9459.622000, 1024.000000,1068.500000,2132.000000,19.600000, 20200,19968,232
1_nTasks,30,8,3,12660.316000, 1024.000000,892.200000,1780.000000,18.800000, 20200,20093,107
1_nTasks,30,8,4,10983.770000, 1024.000000,896.800000,1776.000000,19.300000, 20200,20013,187
1_nTasks,30,8,5,11135.644000, 1024.000000,925.200000,1776.000000,19.400000, 20200,20143,57
1_nTasks,30,8,6,11753.214000, 1024.000000,878.300000,1480.000000,19.500000, 20200,20084,116
1_nTasks,30,8,7,11937.698000, 1024.000000,892.700000,1480.000000,19.600000, 20200,19945,255
